item_id,user_id,rating,timestamp,model_attr,category,brand,year,user_attr,split
1423,548518,4,2015-08-29,Female,Camera & Photo,Kodak,2010,Male,0
9169,1010600,5,2017-06-20,Female,Accessories & Supplies,EldHus,2016,Male,0
1128,37704,3,2010-02-07,Female,Accessories & Supplies,,2009,Female,0
9208,897355,5,2016-12-04,Male,Headphones,Etre Jeune,2016,Female,0
5989,250048,5,2016-04-25,Female&Male,Computers & Accessories,Plemo,2015,Female,2
8128,69434,3,2016-12-28,Male,Accessories & Supplies,,2016,Male,2
7780,911569,5,2016-12-26,Female&Male,Portable Audio & Video,,2015,Male,0
8926,1013550,5,2017-06-28,Female,Camera & Photo,,2016,Male,0
3604,372307,5,2015-01-06,Female,Computers & Accessories,,2014,Female,0
8443,1119250,5,2018-03-25,Male,Camera & Photo,,2015,Male,0
5705,427353,2,2015-03-18,Female,Wearable Technology,,2014,Male,0
274,887445,5,2016-11-16,Female,Computers & Accessories,,2006,Female,0
8367,346874,5,2015-10-29,Male,Camera & Photo,,2016,Male,0
4085,829556,5,2016-08-15,Female,Camera & Photo,,2014,Female,2
327,778313,5,2016-06-03,Male,Camera & Photo,,2007,Male,2
4329,381035,5,2015-01-16,Female&Male,Portable Audio & Video,,2014,Male,0
5252,762577,5,2016-05-11,Male,Portable Audio & Video,,2015,Male,0
5334,488360,5,2015-06-16,Female&Male,Computers & Accessories,,2014,Male,0
3043,640332,4,2015-12-19,Female&Male,Headphones,,2013,Female,0
7794,648562,2,2015-12-29,Female,Headphones,,2015,Male,0
7820,91078,5,2015-08-25,Male,Headphones,,2015,Female,0
3134,11766,5,2014-04-21,Female,Home Audio,,2013,Male,2
4694,964211,4,2017-03-14,Female&Male,Computers & Accessories,,2014,Female,0
9125,275764,5,2016-06-13,Female,Headphones,EldHus,2016,Female,2
1605,214314,5,2014-12-13,Female,Camera & Photo,Neewer,2011,Male,2
5280,503898,5,2015-07-08,Female,Headphones,,2014,Female,0
2807,198243,5,2013-12-20,Male,Computers & Accessories,,2013,Female,0
269,70120,5,2011-11-20,Male,Camera & Photo,,2005,Male,0
1525,349403,5,2014-12-07,Male,Computers & Accessories,,2011,Female,0
1196,46641,5,2010-09-22,Female,Computers & Accessories,,2010,Female,0
1670,777559,5,2016-06-02,Female&Male,Headphones,Bose,2011,Female,0
485,13937,5,2007-12-19,Male,Headphones,,2007,Male,0
4841,372270,5,2015-01-06,Female,Computers & Accessories,,2014,Male,0
1148,52426,5,2011-01-10,Male,Computers & Accessories,,2009,Male,0
2584,102664,3,2012-12-01,Male,Camera & Photo,Olympus,2012,Male,0
3561,223128,2,2014-02-14,Female,Computers & Accessories,,2013,Female,0
3432,255013,5,2014-05-21,Male,Headphones,Bose,2013,Male,0
5975,1076961,5,2017-12-06,Male,Wearable Technology,,2015,Male,0
3150,601996,5,2015-11-03,Male,Headphones,Philips,2013,Male,0
1840,110453,5,2013-01-01,Female&Male,Security & Surveillance,,2012,Female,0
4581,433639,5,2015-03-27,Female,Camera & Photo,Fintie,2014,Female,0
2372,127858,5,2013-03-08,Female,Portable Audio & Video,,2012,Female,0
3561,643831,5,2015-12-24,Female,Computers & Accessories,,2013,Female,0
259,705629,2,2016-07-29,Male,Headphones,Sennheiser,2005,Male,2
3051,200245,5,2014-08-05,Male,Accessories & Supplies,,2013,Female,2
5070,1075866,5,2017-12-03,Female,Headphones,,2014,Female,0
557,504083,5,2015-07-08,Male,Computers & Accessories,,2009,Male,0
1715,255422,5,2016-01-11,Female,Accessories & Supplies,,2011,Female,2
8182,568115,5,2015-09-22,Female,Computers & Accessories,Fintie,2017,Female,0
6992,557735,1,2015-09-09,Male,Headphones,,2015,Male,0
4446,562389,5,2015-09-15,Female&Male,Headphones,TaoTronics,2014,Female,0
6414,604397,3,2015-11-06,Female,Computers & Accessories,,2015,Female,0
5448,571243,4,2015-09-26,Female&Male,Headphones,,2014,Female,0
2486,145583,4,2013-05-28,Female,Computers & Accessories,,2012,Female,0
5940,575038,4,2015-10-01,Female&Male,Portable Audio & Video,,2015,Female,0
1867,338829,4,2014-11-19,Male,Camera & Photo,,2012,Male,0
5402,1070078,1,2017-11-16,Female,Wearable Technology,Sony,2014,Female,0
3222,626021,2,2015-12-02,Male,Headphones,,2013,Male,0
1473,273567,5,2014-07-13,Female,Accessories & Supplies,Etre Jeune,2010,Female,0
9127,1053522,5,2017-09-30,Female,Security & Surveillance,,2016,Female,0
7912,179602,3,2015-10-15,Female&Male,Headphones,,2015,Female,0
1526,899536,5,2016-12-07,Male,Computers & Accessories,,2011,Female,0
5724,595305,5,2015-10-26,Male,Headphones,,2014,Female,0
647,393942,5,2015-02-04,Male,Computers & Accessories,Logitech,2008,Female,0
2855,1007864,5,2017-06-14,Male,Camera & Photo,,2013,Female,0
6113,525915,5,2015-08-03,Female&Male,Computers & Accessories,,2015,Female,0
8223,1081650,5,2017-12-19,Male,Television & Video,,2018,Male,0
1661,81204,5,2012-03-18,Male,Computers & Accessories,Logitech,2011,Male,0
1659,1056823,5,2017-10-10,Male,Computers & Accessories,,2011,Male,0
3567,822377,5,2016-08-04,Female&Male,Wearable Technology,,2013,Male,0
619,930737,3,2017-01-17,Female,Headphones,,2009,Female,0
7893,971872,3,2017-03-27,Male,Headphones,,2015,Male,0
6689,49390,4,2015-05-06,Female&Male,Headphones,Mpow,2015,Male,0
1119,27346,5,2009-12-07,Female,Camera & Photo,Kodak,2009,Male,0
8301,812691,5,2016-07-22,Female&Male,Headphones,,2015,Female,0
3553,841645,5,2016-08-31,Female&Male,Headphones,,2013,Female,0
6890,862336,3,2016-10-02,Female,Accessories & Supplies,,2015,Female,0
5755,625171,1,2015-12-01,Female&Male,Computers & Accessories,,2014,Female,0
3181,414989,5,2015-03-02,Female,Portable Audio & Video,,2013,Female,0
6107,655324,5,2016-01-05,Female&Male,Portable Audio & Video,,2015,Female,0
8283,643742,5,2015-12-24,Male,Television & Video,,2015,Female,0
4009,1042798,5,2017-09-03,Female&Male,Portable Audio & Video,DBPOWER,2014,Female,0
836,651666,5,2016-01-02,Female&Male,Accessories & Supplies,,2009,Female,0
1605,563270,4,2015-09-16,Female,Camera & Photo,Neewer,2011,Female,0
6865,979434,5,2017-04-11,Female&Male,Television & Video,,2016,Female,0
5822,526473,5,2015-08-04,Female,Camera & Photo,,2015,Female,0
283,9092,5,2007-03-08,Female&Male,Car Electronics & GPS,Garmin,2005,Male,0
2031,969715,5,2017-03-23,Female,Computers & Accessories,Logitech,2012,Female,0
7828,745287,4,2016-04-19,Female&Male,Headphones,Bose,2015,Male,0
7697,666130,2,2016-01-17,Female,Security & Surveillance,,2015,Male,0
2400,195672,3,2013-12-13,Female&Male,Headphones,JLAB,2012,Female,0
2486,245569,5,2014-04-20,Female,Computers & Accessories,,2012,Female,0
7770,446323,1,2016-04-16,Female,Headphones,,2015,Female,2
3454,666600,4,2017-07-18,Female&Male,Accessories & Supplies,,2013,Female,2
2398,773941,5,2016-05-27,Female,Portable Audio & Video,,2012,Male,0
2415,217612,5,2014-01-30,Male,Accessories & Supplies,,2012,Female,0
1372,226018,5,2014-02-21,Male,Headphones,,2010,Male,0
9249,1116456,5,2018-03-18,Female&Male,Computers & Accessories,,2016,Female,0
1012,41108,4,2010-04-29,Male,Camera & Photo,Fujifilm,2009,Female,0
1818,336445,5,2014-11-15,Female,Headphones,Bose,2011,Female,0
2731,498885,5,2015-07-01,Female,Computers & Accessories,,2013,Male,0
3351,707710,2,2016-03-01,Male,Computers & Accessories,,2013,Male,0
2038,744670,1,2016-04-18,Female,Portable Audio & Video,,2012,Male,0
3337,318786,5,2014-10-10,Male,Portable Audio & Video,,2013,Female,0
6170,802270,5,2017-08-24,Female&Male,Headphones,,2015,Female,2
2388,510570,5,2015-07-16,Female&Male,Headphones,JVC,2012,Male,0
7248,585811,4,2015-10-15,Female&Male,Headphones,,2015,Male,0
3338,648638,5,2015-12-29,Male,Headphones,Jabra,2013,Female,0
6890,677383,5,2016-01-27,Female,Accessories & Supplies,,2015,Female,0
2221,729392,5,2016-03-26,Female&Male,Computers & Accessories,,2013,Female,0
4371,102893,5,2014-10-19,Female,Accessories & Supplies,,2014,Male,0
1289,39914,5,2010-03-27,Female,Camera & Photo,Kodak,2010,Female,0
5885,480570,3,2015-06-05,Female&Male,Computers & Accessories,,2015,Female,0
7936,744215,3,2016-04-18,Male,Car Electronics & GPS,Garmin,2015,Female,0
7140,331652,5,2016-09-05,Male,Camera & Photo,,2015,Male,2
1119,217116,5,2014-01-29,Female,Camera & Photo,Kodak,2009,Male,0
3544,97330,4,2015-11-18,Female&Male,Headphones,Sony,2014,Male,1
4681,391976,1,2015-02-01,Male,Headphones,,2014,Female,0
1579,144134,4,2013-05-21,Male,Portable Audio & Video,,2012,Female,0
4318,826121,3,2016-08-10,Female&Male,Headphones,,2014,Male,0
3597,905208,4,2016-12-16,Female&Male,Computers & Accessories,,2014,Male,0
1421,55420,5,2011-02-28,Female&Male,Portable Audio & Video,,2010,Female,0
1882,64363,5,2012-04-25,Female&Male,Headphones,JLAB,2011,Female,2
4200,505272,5,2015-11-30,Female&Male,Television & Video,,2014,Female,2
5866,772127,4,2016-05-25,Male,Portable Audio & Video,,2015,Female,0
2870,249420,2,2014-05-02,Male,Camera & Photo,,2013,Female,0
3936,1118524,5,2018-03-23,Male,Computers & Accessories,,2014,Female,0
1538,252307,1,2014-05-12,Female,Portable Audio & Video,,2011,Female,0
7869,881476,5,2016-11-05,Female,Headphones,Bose,2015,Female,0
3578,531877,5,2015-10-05,Female,Home Audio,,2014,Female,2
3181,259766,5,2014-06-05,Female,Portable Audio & Video,,2013,Male,0
1585,65807,5,2011-09-14,Female&Male,Camera & Photo,Nikon,2011,Male,0
9191,953451,5,2018-05-08,Male,Computers & Accessories,,2017,Male,2
2355,754543,5,2016-05-01,Male,Headphones,Skullcandy,2012,Female,0
4460,924053,4,2017-01-09,Female&Male,Computers & Accessories,,2014,Female,0
6689,471496,4,2015-05-22,Female&Male,Headphones,Mpow,2015,Female,0
7438,534267,5,2015-08-13,Female,Accessories & Supplies,,2015,Male,0
5830,1007896,1,2017-06-14,Female&Male,Camera & Photo,,2015,Male,0
7383,1140484,5,2018-06-05,Male,Accessories & Supplies,,2015,Male,2
9490,1013868,5,2017-06-28,Female,Accessories & Supplies,,2017,Male,0
7521,574692,3,2015-09-30,Female&Male,Computers & Accessories,,2015,Male,0
390,127950,5,2013-03-08,Male,Camera & Photo,,2007,Female,0
1670,4934,5,2014-09-15,Female&Male,Headphones,Bose,2011,Female,0
4528,586006,1,2015-10-15,Male,Computers & Accessories,,2014,Female,0
5041,1065273,5,2017-12-29,Male,Headphones,Bose,2014,Female,2
8640,1102673,5,2018-02-09,Female,Portable Audio & Video,,2015,Female,0
6532,502888,5,2015-07-06,Female,Portable Audio & Video,,2015,Male,0
2250,356149,5,2014-12-18,Female,Camera & Photo,DURAGADGET,2013,Male,0
2237,539059,4,2015-08-18,Male,Camera & Photo,,2012,Female,0
3865,507918,5,2015-07-13,Female&Male,Computers & Accessories,,2014,Male,0
2340,154252,5,2013-07-05,Female&Male,Headphones,,2012,Male,0
6836,785925,5,2016-06-14,Female,Camera & Photo,,2016,Female,0
4318,385504,2,2015-01-22,Female&Male,Headphones,,2014,Male,0
2345,660012,5,2016-01-10,Male,Portable Audio & Video,,2013,Female,0
3704,307239,5,2014-09-17,Female&Male,Computers & Accessories,,2013,Male,0
6017,747708,4,2016-04-22,Female&Male,Headphones,,2015,Female,0
3005,1021414,3,2017-07-19,Male,Computers & Accessories,,2013,Female,0
4319,706844,3,2016-04-30,Female,Portable Audio & Video,,2014,Male,2
1409,1004081,5,2017-06-05,Female,Computers & Accessories,,2010,Male,0
1842,929832,5,2017-01-16,Male,Computers & Accessories,,2011,Female,0
3643,528616,5,2015-08-06,Female,Computers & Accessories,Fintie,2013,Female,0
1575,963217,1,2017-03-13,Male,Headphones,Sony,2011,Female,0
8796,1035773,2,2017-08-17,Male,Camera & Photo,,2016,Female,0
3403,301908,2,2014-09-07,Female&Male,Headphones,EldHus,2013,Male,0
2957,828943,5,2016-08-14,Male,Wearable Technology,,2013,Female,0
3984,797924,5,2016-07-01,Female,Camera & Photo,,2014,Female,0
1448,184427,5,2015-11-12,Male,Camera & Photo,,2011,Male,2
3338,185721,2,2013-11-14,Male,Headphones,Jabra,2013,Male,0
8937,726244,5,2016-03-22,Male,Headphones,,2016,Male,0
6726,888642,5,2016-11-19,Female&Male,Camera & Photo,Polaroid,2015,Female,0
9320,891690,5,2016-12-01,Female&Male,Computers & Accessories,ebasy,2016,Female,2
3459,665437,2,2016-01-16,Male,Computers & Accessories,,2013,Male,0
8162,715975,5,2016-08-29,Female&Male,Headphones,,2015,Male,2
7206,1039148,4,2017-08-25,Female,Camera & Photo,,2015,Male,0
3403,491448,5,2015-06-20,Female&Male,Headphones,EldHus,2013,Male,0
1469,217876,5,2014-01-31,Male,Headphones,Philips,2011,Female,2
43,122395,5,2013-04-30,Male,Camera & Photo,,2007,Male,2
1576,65519,4,2011-09-10,Female&Male,Computers & Accessories,,2011,Female,0
1423,212041,4,2014-06-12,Female,Camera & Photo,Kodak,2010,Female,2
9490,66854,3,2017-05-11,Female,Accessories & Supplies,,2017,Male,1
6210,999679,4,2017-05-25,Female,Headphones,,2015,Male,0
1742,97231,5,2013-04-18,Female,Headphones,,2012,Male,2
5012,1148205,5,2018-07-05,Male,Computers & Accessories,Plemo,2014,Male,0
1761,67286,5,2011-10-08,Male,Computers & Accessories,Logitech,2011,Female,0
7809,948779,5,2017-02-15,Female&Male,Headphones,Mpow,2015,Female,0
1372,121181,5,2013-02-08,Male,Headphones,,2010,Male,0
438,664527,4,2016-01-15,Male,Accessories & Supplies,,2007,Male,0
6871,494611,5,2015-06-25,Female,Headphones,Etre Jeune,2015,Male,0
3455,616213,5,2015-11-30,Female,Accessories & Supplies,,2013,Male,2
3283,490761,4,2015-06-19,Male,Computers & Accessories,,2013,Male,0
8990,276849,5,2016-05-09,Female&Male,Headphones,,2016,Male,2
4103,264612,5,2014-06-20,Female&Male,Computers & Accessories,,2014,Female,0
3698,415782,5,2015-03-03,Female,Car Electronics & GPS,,2014,Male,0
4212,380755,4,2015-01-15,Female&Male,Accessories & Supplies,,2014,Female,0
1397,45963,5,2010-09-08,Male,Headphones,,2010,Male,0
1294,553452,4,2015-09-04,Male,Headphones,,2010,Female,0
1904,950547,5,2017-02-18,Female,Headphones,,2011,Female,0
3728,985213,1,2017-04-23,Female,Car Electronics & GPS,,2014,Female,0
1396,246191,5,2014-04-22,Female&Male,Camera & Photo,,2010,Male,0
5085,353932,4,2014-12-14,Female,Television & Video,,2015,Female,0
4866,802494,4,2016-07-08,Male,Camera & Photo,,2015,Female,0
5484,787850,5,2016-06-16,Female&Male,Headphones,,2014,Female,0
4912,933858,3,2017-01-22,Female,Computers & Accessories,,2015,Female,0
4472,337127,5,2014-11-17,Female&Male,Computers & Accessories,IRULU,2014,Female,0
6898,571750,4,2015-09-27,Female,Computers & Accessories,,2015,Female,0
2415,298624,4,2014-09-01,Male,Accessories & Supplies,,2012,Female,0
4264,808147,5,2016-07-17,Male,Car Electronics & GPS,,2014,Male,0
7859,590658,5,2015-12-29,Female&Male,Computers & Accessories,,2015,Male,1
6005,647522,2,2015-12-28,Male,Car Electronics & GPS,,2015,Male,0
7034,22501,2,2015-06-12,Male,Portable Audio & Video,,2015,Male,0
1877,84358,4,2012-05-01,Male,Camera & Photo,Generic,2012,Male,0
3930,1065150,5,2017-11-03,Female,Headphones,,2014,Female,0
6210,1146391,4,2018-07-01,Female,Headphones,,2015,Female,2
6107,526493,5,2015-08-04,Female&Male,Portable Audio & Video,,2015,Male,0
5124,1145075,5,2018-06-21,Female,Accessories & Supplies,,2015,Male,0
4442,271475,5,2014-07-09,Male,Camera & Photo,,2014,Female,0
7445,862136,2,2016-10-02,Female,Headphones,,2015,Male,0
4542,28664,5,2014-07-22,Male,Computers & Accessories,Logitech,2014,Male,0
3668,886050,5,2016-11-14,Female,Camera & Photo,Olympus,2013,Female,0
1233,852706,1,2016-09-18,Female&Male,Portable Audio & Video,,2010,Female,0
3101,186746,2,2016-02-22,Male,Headphones,,2013,Female,2
111,908610,4,2017-08-07,Female&Male,Headphones,Panasonic,2006,Male,2
2795,136949,5,2013-04-18,Female,Home Audio,,2013,Female,0
1447,367459,2,2015-01-01,Female&Male,Headphones,Bose,2010,Female,0
6210,1142549,5,2018-06-11,Female,Headphones,,2015,Male,0
1706,1086255,5,2017-12-31,Female,Portable Audio & Video,,2011,Female,0
2577,506904,5,2015-07-12,Male,Headphones,Skullcandy,2013,Male,0
6693,495151,5,2015-06-25,Male,Camera & Photo,,2016,Female,0
2415,643931,4,2015-12-24,Male,Accessories & Supplies,,2012,Female,0
274,147333,5,2013-06-05,Female,Computers & Accessories,,2006,Male,0
7022,833433,5,2016-08-20,Male,Portable Audio & Video,Bose,2015,Male,0
776,937443,5,2017-01-27,Female,Car Electronics & GPS,,2009,Female,0
9478,1103714,1,2018-02-12,Female,Headphones,Etre Jeune,2017,Female,0
1938,448893,5,2015-04-19,Male,Camera & Photo,,2012,Male,0
646,312229,5,2014-09-27,Male,Camera & Photo,,2009,Female,0
2902,189800,4,2013-11-25,Male,Headphones,,2013,Female,0
5795,1002842,5,2017-06-02,Male,Headphones,,2014,Male,0
6664,545250,5,2015-08-25,Female,Headphones,,2015,Female,0
2924,1053786,4,2017-10-01,Female&Male,Computers & Accessories,,2013,Male,0
7747,560518,5,2015-09-12,Female,Computers & Accessories,,2015,Male,0
2731,633448,5,2015-12-10,Female,Computers & Accessories,,2013,Male,0
827,261540,5,2016-02-21,Male,Home Audio,Pyle,2009,Male,2
2731,32550,4,2013-05-22,Female,Computers & Accessories,,2013,Female,0
2465,394665,5,2015-02-04,Male,Headphones,,2012,Female,0
8341,1080675,5,2017-12-16,Male,Camera & Photo,Neewer,2015,Female,0
2205,412654,5,2016-07-26,Female&Male,Computers & Accessories,,2012,Male,0
7089,758658,5,2016-05-06,Female&Male,Computers & Accessories,,2015,Female,0
4106,634428,3,2015-12-11,Female&Male,Wearable Technology,,2014,Female,0
5301,841906,5,2016-09-01,Female,Headphones,,2015,Female,0
1423,907895,5,2016-12-20,Female,Camera & Photo,Kodak,2010,Female,0
4897,718720,5,2016-03-13,Female,Accessories & Supplies,,2014,Female,0
6853,671270,5,2016-01-21,Female&Male,Headphones,Tiamat,2015,Female,0
6238,697266,5,2016-02-18,Female,Camera & Photo,Fujifilm,2015,Female,0
4000,984250,3,2017-04-21,Female&Male,Computers & Accessories,,2014,Male,0
1496,197809,5,2013-12-19,Female&Male,Headphones,JLAB,2010,Male,0
4782,730129,5,2016-03-27,Female&Male,Headphones,,2014,Female,0
8560,760826,5,2016-05-09,Female&Male,Camera & Photo,,2015,Female,0
1997,196908,5,2013-12-16,Female,Headphones,Sennheiser,2012,Male,0
7590,724012,5,2016-03-19,Male,Headphones,,2015,Female,0
3728,416115,5,2015-03-03,Female,Car Electronics & GPS,,2014,Male,0
3685,403580,1,2015-02-17,Female,Home Audio,,2015,Male,0
8283,714599,5,2016-03-08,Male,Television & Video,,2015,Female,0
5178,705784,2,2016-02-28,Male,Headphones,Skullcandy,2014,Male,0
7521,627853,5,2015-12-03,Female&Male,Computers & Accessories,,2015,Male,0
6689,948605,5,2017-02-15,Female&Male,Headphones,Mpow,2015,Male,0
259,378278,5,2015-01-13,Male,Headphones,Sennheiser,2005,Female,0
6755,127845,2,2016-04-18,Female&Male,Headphones,,2016,Male,1
111,766022,5,2016-05-16,Female&Male,Headphones,Panasonic,2006,Female,0
1624,985489,4,2017-04-23,Female&Male,Computers & Accessories,,2012,Male,0
6396,811585,5,2016-07-21,Male,Headphones,Generic,2015,Female,0
1307,42156,4,2010-05-28,Female,Camera & Photo,Nikon,2010,Female,0
7780,782105,5,2017-07-25,Female&Male,Portable Audio & Video,,2015,Female,2
3131,397830,5,2015-02-09,Female,Portable Audio & Video,,2013,Male,0
4546,407005,2,2015-02-21,Female,Camera & Photo,,2014,Male,0
7950,833110,4,2016-08-19,Male,Headphones,,2015,Female,0
6005,696984,3,2016-02-18,Male,Car Electronics & GPS,,2015,Female,0
7201,597014,5,2015-10-28,Male,Camera & Photo,,2015,Female,0
6819,683322,3,2018-03-25,Female&Male,Headphones,Mpow,2015,Male,2
6712,492548,5,2015-06-22,Female,Accessories & Supplies,,2015,Female,0
4000,958071,5,2017-03-03,Female&Male,Computers & Accessories,,2014,Male,0
2031,126300,5,2013-03-01,Female,Computers & Accessories,Logitech,2012,Male,2
3193,62593,4,2014-09-10,Female&Male,Accessories & Supplies,,2013,Male,2
3959,441162,5,2015-12-15,Female,Camera & Photo,Fujifilm,2014,Female,1
2237,1053476,5,2017-09-30,Male,Camera & Photo,,2012,Female,0
1660,246739,3,2014-04-24,Male,Camera & Photo,,2012,Female,0
3204,352057,1,2017-01-10,Male,Portable Audio & Video,,2013,Male,2
646,451021,2,2015-04-22,Male,Camera & Photo,,2009,Male,0
5884,1072546,1,2017-11-24,Female&Male,Computers & Accessories,,2015,Male,0
4834,328464,5,2014-10-29,Female,Accessories & Supplies,,2014,Male,0
5448,825307,5,2016-08-09,Female&Male,Headphones,,2014,Female,0
5537,512692,5,2015-07-19,Male,Computers & Accessories,,2014,Male,0
4168,497889,5,2015-06-29,Male,Camera & Photo,,2014,Male,0
4271,636092,5,2015-12-14,Male,Computers & Accessories,LSS,2014,Female,0
1409,703027,5,2016-02-24,Female,Computers & Accessories,,2010,Male,0
4318,484844,2,2015-07-10,Female&Male,Headphones,,2014,Male,1
1286,493595,5,2015-11-28,Female,Camera & Photo,Nikon,2010,Male,1
5395,720543,5,2016-03-15,Female,Headphones,,2015,Male,0
2903,419205,4,2015-03-07,Female,Computers & Accessories,Jabra,2013,Male,0
5341,468653,1,2015-05-18,Female,Wearable Technology,,2014,Male,0
457,33501,5,2009-11-18,Male,Computers & Accessories,,2007,Male,0
1462,348493,4,2014-12-06,Female,Computers & Accessories,,2011,Male,0
1575,261268,5,2014-06-10,Male,Headphones,Sony,2011,Male,0
1128,457887,5,2015-05-02,Female,Accessories & Supplies,,2009,Male,0
9537,74699,5,2018-01-17,Female&Male,Headphones,Panasonic,2017,Male,2
1575,129442,4,2013-03-15,Male,Headphones,Sony,2011,Male,0
1428,311657,5,2014-09-26,Female,Accessories & Supplies,,2011,Female,0
438,691895,5,2016-02-12,Male,Accessories & Supplies,,2007,Male,0
8834,833512,1,2016-08-20,Female,Portable Audio & Video,,2016,Female,0
7256,940155,5,2017-02-01,Female,Headphones,,2015,Male,0
3884,1022497,4,2017-07-20,Male,Computers & Accessories,LSS,2014,Female,0
2037,184642,4,2014-03-29,Male,Accessories & Supplies,,2012,Male,1
636,1101642,2,2018-02-07,Female,Camera & Photo,HP,2008,Female,0
4756,603456,5,2015-11-05,Female,Computers & Accessories,,2014,Female,0
3600,310970,5,2017-12-27,Female,Portable Audio & Video,,2014,Male,2
1139,34859,4,2009-12-18,Female&Male,Portable Audio & Video,Apple,2009,Female,0
3864,362691,5,2014-12-27,Male,Camera & Photo,,2014,Female,0
7022,468434,5,2017-08-09,Male,Portable Audio & Video,Bose,2015,Female,2
6124,909859,4,2016-12-23,Female,Computers & Accessories,,2015,Female,0
2569,363236,5,2014-12-28,Female&Male,Camera & Photo,ViewSonic,2012,Female,0
2228,1109287,5,2018-02-27,Female&Male,Headphones,Sennheiser,2013,Female,0
9533,1157219,3,2018-08-25,Male,Computers & Accessories,,2018,Female,0
3106,564242,5,2015-09-17,Female,Computers & Accessories,Bose,2013,Male,0
525,201271,5,2013-12-28,Female,Computers & Accessories,,2007,Female,0
7812,541173,5,2015-08-20,Female,Computers & Accessories,Fintie,2015,Female,0
7697,687582,1,2016-02-07,Female,Security & Surveillance,,2015,Female,0
1258,347707,5,2014-12-05,Female&Male,Camera & Photo,Fujifilm,2010,Female,0
4446,145875,1,2016-05-20,Female&Male,Headphones,TaoTronics,2014,Female,2
2382,119541,3,2013-02-01,Female,Television & Video,,2012,Male,0
6378,1092699,5,2018-01-15,Female,Accessories & Supplies,,2015,Female,0
4252,997167,4,2017-05-19,Female,Headphones,Bose,2014,Male,0
2636,138815,5,2013-04-27,Female,Computers & Accessories,,2012,Female,0
4106,513236,5,2015-07-19,Female&Male,Wearable Technology,,2014,Male,0
3002,139854,5,2013-05-01,Female&Male,Camera & Photo,Canon,2013,Male,0
1317,73657,4,2011-12-27,Male,Camera & Photo,,2010,Male,0
7089,724770,5,2016-03-20,Female&Male,Computers & Accessories,,2015,Female,0
7780,1047761,1,2017-09-15,Female&Male,Portable Audio & Video,,2015,Male,0
647,549861,2,2015-08-31,Male,Computers & Accessories,Logitech,2008,Female,0
2631,152971,2,2013-06-29,Male,Headphones,,2013,Female,0
2866,592147,5,2015-10-22,Female,Accessories & Supplies,,2013,Female,0
3930,871490,5,2016-10-18,Female,Headphones,,2014,Female,0
7786,381821,5,2016-05-29,Female&Male,Camera & Photo,,2015,Male,2
3403,299206,5,2014-09-02,Female&Male,Headphones,EldHus,2013,Female,0
5519,953886,3,2017-04-07,Female&Male,Headphones,,2014,Female,1
274,401367,5,2015-02-14,Female,Computers & Accessories,,2006,Male,0
2345,797840,5,2016-07-01,Male,Portable Audio & Video,,2013,Male,0
6543,238533,5,2016-10-03,Female&Male,Accessories & Supplies,,2015,Male,2
7570,885031,5,2016-11-12,Female&Male,Accessories & Supplies,,2015,Female,0
1014,107039,5,2012-12-21,Male,Camera & Photo,,2012,Female,0
7203,651257,1,2016-01-01,Female,Camera & Photo,,2015,Male,0
3090,495762,5,2015-06-26,Female,Home Audio,Pyle,2013,Female,0
7647,717269,3,2016-03-11,Male,Headphones,,2015,Female,0
3930,356812,4,2014-12-18,Female,Headphones,,2014,Female,0
5755,607368,1,2015-11-10,Female&Male,Computers & Accessories,,2014,Female,0
5659,663243,5,2016-01-13,Male,Portable Audio & Video,,2014,Female,0
1874,116482,5,2013-01-21,Female,Accessories & Supplies,,2011,Female,0
1201,742699,5,2016-04-19,Female,Headphones,,2010,Female,2
6759,270320,4,2017-10-06,Male,Computers & Accessories,,2015,Male,2
3266,260745,5,2014-06-09,Female&Male,Headphones,,2013,Male,0
6708,833662,3,2016-08-20,Female,Camera & Photo,,2015,Female,0
809,142251,5,2013-05-28,Female&Male,Camera & Photo,Gary Fong,2009,Male,1
3403,586313,5,2015-10-15,Female&Male,Headphones,EldHus,2013,Female,0
4974,511628,4,2015-07-17,Male,Headphones,Sony,2014,Male,0
5301,854404,5,2016-09-20,Female,Headphones,,2015,Male,0
6838,622310,4,2015-11-28,Female&Male,Television & Video,,2015,Male,0
3524,336576,5,2015-07-12,Male,Headphones,Skullcandy,2014,Male,1
7780,884396,4,2016-11-11,Female&Male,Portable Audio & Video,,2015,Female,0
791,829574,5,2016-08-15,Male,Accessories & Supplies,,2009,Male,0
5385,384457,5,2015-01-20,Female&Male,Headphones,Tiamat,2015,Female,0
5407,445307,5,2015-04-14,Male,Computers & Accessories,HP,2014,Male,0
1565,196629,5,2013-12-16,Male,Accessories & Supplies,,2011,Female,0
1875,375847,4,2015-01-10,Female,Camera & Photo,,2012,Male,0
6210,1118327,5,2018-03-22,Female,Headphones,,2015,Male,0
5940,963711,1,2017-03-13,Female&Male,Portable Audio & Video,,2015,Male,0
4317,472611,5,2015-12-28,Male,Accessories & Supplies,,2014,Female,1
5166,24294,1,2017-01-07,Female,Computers & Accessories,,2014,Male,2
7780,834013,5,2016-08-21,Female&Male,Portable Audio & Video,,2015,Female,0
3181,368999,5,2015-01-03,Female,Portable Audio & Video,,2013,Female,0
9366,343035,5,2017-06-23,Female&Male,Television & Video,,2016,Male,2
